user_id,deal_id,interaction,joinedAt
user_00099,deal_00130,1.0,2025-12-22T20:16:51Z
user_00099,deal_00029,1.0,2026-01-15T07:16:51Z
user_00099,deal_00168,1.0,2026-02-13T19:16:51Z
user_00099,deal_00179,1.0,2026-02-14T11:16:51Z
user_00099,deal_00279,1.0,2025-12-26T07:16:51Z
user_00099,deal_00232,1.0,2025-12-08T02:16:51Z
user_00099,deal_00190,1.0,2026-01-20T15:16:51Z
user_00099,deal_00058,1.0,2025-12-14T08:16:51Z
user_00099,deal_00054,1.0,2026-03-14T08:16:51Z
user_00100,deal_00224,1.0,2026-01-15T21:16:51Z
user_00100,deal_00278,1.0,2026-03-04T06:16:51Z
user_00100,deal_00060,1.0,2026-01-17T15:16:51Z
user_00100,deal_00036,1.0,2026-02-01T22:16:51Z
user_00100,deal_00259,1.0,2026-02-09T22:16:51Z
user_00100,deal_00275,1.0,2026-03-23T17:16:51Z
user_00100,deal_00001,1.0,2026-01-17T12:16:51Z
user_00100,deal_00228,1.0,2026-03-02T19:16:51Z
user_00100,deal_00002,1.0,2026-02-26T17:16:51Z
user_00100,deal_00120,1.0,2026-01-12T19:16:51Z
user_00100,deal_00112,1.0,2025-12-20T06:16:51Z
user_00100,deal_00254,1.0,2026-03-28T07:16:51Z
user_00101,deal_00033,1.0,2026-02-20T10:16:51Z
user_00101,deal_00002,1.0,2026-03-28T09:16:51Z
user_00101,deal_00167,1.0,2026-02-09T07:16:51Z
user_00101,deal_00186,1.0,2026-03-13T15:16:51Z
user_00102,deal_00022,1.0,2025-12-30T16:16:51Z
user_00102,deal_00127,1.0,2026-01-26T10:16:51Z
user_00102,deal_00168,1.0,2026-01-31T13:16:51Z
user_00102,deal_00273,1.0,2026-01-04T17:16:51Z
user_00102,deal_00013,1.0,2025-12-04T14:16:51Z
user_00102,deal_00078,1.0,2026-02-25T23:16:51Z
user_00102,deal_00095,1.0,2026-01-16T02:16:51Z
user_00102,deal_00096,1.0,2026-02-28T20:16:51Z
user_00102,deal_00010,1.0,2026-01-19T17:16:51Z
user_00102,deal_00130,1.0,2026-02-17T08:16:51Z
user_00102,deal_00170,1.0,2026-01-14T18:16:51Z
user_00102,deal_00074,1.0,2026-01-29T20:16:51Z
user_00102,deal_00020,1.0,2025-12-30T16:16:51Z
user_00102,deal_00219,1.0,2026-01-29T21:16:51Z
user_00102,deal_00088,1.0,2025-12-21T07:16:51Z
user_00102,deal_00158,1.0,2025-12-10T17:16:51Z
user_00102,deal_00188,1.0,2026-03-04T14:16:51Z
user_00102,deal_00226,1.0,2026-02-25T06:16:51Z
user_00102,deal_00201,1.0,2026-04-03T09:16:51Z
user_00102,deal_00015,1.0,2026-03-30T22:16:51Z
user_00103,deal_00260,1.0,2026-03-31T07:16:51Z
user_00103,deal_00223,1.0,2026-03-10T02:16:51Z
user_00103,deal_00081,1.0,2025-12-18T02:16:51Z
user_00103,deal_00125,1.0,2025-12-05T15:16:51Z
user_00103,deal_00002,1.0,2026-01-31T21:16:51Z
user_00103,deal_00100,1.0,2025-12-22T11:16:51Z
user_00103,deal_00180,1.0,2026-01-11T08:16:51Z
user_00103,deal_00217,1.0,2026-02-01T08:16:51Z
user_00103,deal_00218,1.0,2026-01-12T22:16:51Z
user_00103,deal_00040,1.0,2025-12-09T19:16:51Z
user_00103,deal_00224,1.0,2025-12-10T02:16:51Z
user_00103,deal_00001,1.0,2026-02-02T23:16:51Z
user_00103,deal_00172,1.0,2025-12-05T13:16:51Z
user_00103,deal_00254,1.0,2026-03-26T20:16:51Z
user_00103,deal_00190,1.0,2026-02-23T18:16:51Z
user_00103,deal_00123,1.0,2025-12-31T15:16:51Z
user_00104,deal_00158,1.0,2026-01-25T07:16:51Z
user_00104,deal_00088,1.0,2026-01-19T17:16:51Z
user_00104,deal_00252,1.0,2026-02-13T07:16:51Z
user_00104,deal_00226,1.0,2026-01-17T09:16:51Z
user_00104,deal_00010,1.0,2025-12-14T03:16:51Z
user_00104,deal_00020,1.0,2026-01-03T02:16:51Z
user_00104,deal_00237,1.0,2026-01-03T11:16:51Z
user_00104,deal_00089,1.0,2026-02-27T23:16:51Z
user_00104,deal_00096,1.0,2026-03-22T21:16:51Z
user_00105,deal_00055,1.0,2025-12-30T20:16:51Z
user_00105,deal_00099,1.0,2026-02-23T02:16:51Z
user_00105,deal_00027,1.0,2026-03-16T09:16:51Z
user_00105,deal_00212,1.0,2025-12-18T20:16:51Z
user_00105,deal_00210,1.0,2026-01-07T08:16:51Z
user_00105,deal_00277,1.0,2026-03-07T13:16:51Z
user_00105,deal_00142,1.0,2026-03-29T22:16:51Z
user_00105,deal_00012,1.0,2026-02-12T14:16:51Z
user_00105,deal_00153,1.0,2025-12-13T20:16:51Z
user_00105,deal_00162,1.0,2026-03-20T12:16:51Z
user_00105,deal_00047,1.0,2026-02-23T11:16:51Z
user_00105,deal_00281,1.0,2026-01-05T17:16:51Z
user_00106,deal_00027,1.0,2025-12-27T03:16:51Z
user_00106,deal_00210,1.0,2026-01-12T06:16:51Z
user_00106,deal_00205,1.0,2026-02-21T06:16:51Z
user_00106,deal_00012,1.0,2026-03-10T03:16:51Z
user_00107,deal_00197,1.0,2026-03-28T08:16:51Z
user_00107,deal_00058,1.0,2026-03-30T21:16:51Z
user_00107,deal_00020,1.0,2025-12-08T15:16:51Z
user_00107,deal_00015,1.0,2026-03-28T09:16:51Z
user_00107,deal_00276,1.0,2026-02-13T11:16:51Z
user_00107,deal_00156,1.0,2026-03-22T23:16:51Z
user_00107,deal_00013,1.0,2026-02-12T07:16:51Z
user_00107,deal_00148,1.0,2026-01-02T17:16:51Z
user_00107,deal_00158,1.0,2025-12-09T18:16:51Z
user_00107,deal_00078,1.0,2026-01-12T14:16:51Z
user_00107,deal_00252,1.0,2026-01-03T22:16:51Z
user_00107,deal_00227,1.0,2026-01-15T01:16:51Z
user_00107,deal_00168,1.0,2026-02-23T02:16:51Z
user_00107,deal_00034,1.0,2025-12-20T06:16:51Z
user_00107,deal_00089,1.0,2026-01-01T15:16:51Z
user_00107,deal_00246,1.0,2025-12-20T19:16:51Z
user_00107,deal_00139,1.0,2026-03-23T22:16:51Z
user_00108,deal_00076,1.0,2026-03-20T01:16:51Z
user_00108,deal_00207,1.0,2026-01-31T22:16:51Z
user_00108,deal_00051,1.0,2025-12-16T07:16:51Z
user_00108,deal_00128,1.0,2026-02-26T01:16:51Z
user_00108,deal_00284,1.0,2026-01-15T18:16:51Z
user_00108,deal_00259,1.0,2026-03-17T20:16:51Z
user_00108,deal_00107,1.0,2026-03-21T00:16:51Z
user_00108,deal_00233,1.0,2025-12-19T14:16:51Z
user_00108,deal_00179,1.0,2025-12-23T09:16:51Z
user_00108,deal_00236,1.0,2026-02-20T19:16:51Z
user_00108,deal_00145,1.0,2026-01-10T10:16:51Z
user_00108,deal_00255,1.0,2025-12-23T03:16:51Z
user_00108,deal_00217,1.0,2026-01-24T22:16:51Z
user_00108,deal_00218,1.0,2026-02-10T18:16:51Z
user_00108,deal_00216,1.0,2026-02-10T05:16:51Z
user_00108,deal_00293,1.0,2026-01-14T05:16:51Z
user_00108,deal_00040,1.0,2026-01-23T07:16:51Z
user_00110,deal_00156,1.0,2026-01-05T17:16:51Z
user_00110,deal_00088,1.0,2025-12-26T00:16:51Z
user_00110,deal_00201,1.0,2026-02-20T21:16:51Z
user_00110,deal_00022,1.0,2026-01-10T15:16:51Z
user_00110,deal_00200,1.0,2026-03-27T10:16:51Z
user_00110,deal_00219,1.0,2026-03-07T08:16:51Z
user_00110,deal_00209,1.0,2025-12-10T18:16:51Z
user_00110,deal_00245,1.0,2025-12-08T16:16:51Z
user_00110,deal_00013,1.0,2025-12-21T12:16:51Z
user_00110,deal_00148,1.0,2025-12-28T08:16:51Z
user_00110,deal_00078,1.0,2026-01-09T08:16:51Z
user_00110,deal_00015,1.0,2026-02-04T19:16:51Z
user_00110,deal_00108,1.0,2026-02-25T00:16:51Z
user_00110,deal_00074,1.0,2026-01-14T18:16:51Z
user_00110,deal_00096,1.0,2026-02-05T06:16:51Z
user_00110,deal_00170,1.0,2026-03-07T15:16:51Z
user_00111,deal_00277,1.0,2026-03-28T12:16:51Z
user_00111,deal_00281,1.0,2026-01-02T19:16:51Z
user_00111,deal_00196,1.0,2025-12-19T01:16:51Z
user_00111,deal_00263,1.0,2026-03-20T03:16:51Z
user_00111,deal_00294,1.0,2025-12-14T12:16:51Z
user_00111,deal_00165,1.0,2026-03-03T23:16:51Z
user_00111,deal_00174,1.0,2026-01-03T18:16:51Z
user_00111,deal_00142,1.0,2026-02-11T16:16:51Z
user_00111,deal_00234,1.0,2026-02-21T14:16:51Z
user_00111,deal_00225,1.0,2026-02-14T00:16:51Z
user_00111,deal_00018,1.0,2026-02-13T23:16:51Z
user_00111,deal_00247,1.0,2026-01-24T06:16:51Z
user_00113,deal_00192,1.0,2026-01-08T23:16:51Z
user_00113,deal_00212,1.0,2026-03-17T10:16:51Z
user_00113,deal_00094,1.0,2026-03-16T16:16:51Z
user_00113,deal_00037,1.0,2025-12-20T23:16:51Z
user_00113,deal_00131,1.0,2025-12-13T22:16:51Z
user_00113,deal_00113,1.0,2025-12-09T14:16:51Z
user_00113,deal_00234,1.0,2026-01-15T23:16:51Z
user_00114,deal_00154,1.0,2025-12-15T04:16:51Z
user_00114,deal_00235,1.0,2026-02-02T20:16:51Z
user_00114,deal_00155,1.0,2026-03-23T20:16:51Z
user_00114,deal_00251,1.0,2025-12-10T17:16:51Z
user_00114,deal_00004,1.0,2026-03-23T05:16:51Z
user_00114,deal_00288,1.0,2026-02-01T16:16:51Z
user_00114,deal_00115,1.0,2025-12-29T15:16:51Z
user_00114,deal_00104,1.0,2026-01-08T10:16:51Z
user_00114,deal_00173,1.0,2026-01-05T16:16:51Z
user_00114,deal_00242,1.0,2026-01-23T18:16:51Z
user_00114,deal_00037,1.0,2026-02-22T17:16:51Z
user_00114,deal_00026,1.0,2026-03-28T02:16:51Z
user_00114,deal_00029,1.0,2026-01-25T12:16:51Z
user_00114,deal_00283,1.0,2026-02-01T22:16:51Z
user_00114,deal_00221,1.0,2026-01-27T21:16:51Z
user_00114,deal_00046,1.0,2026-01-19T13:16:51Z
user_00114,deal_00274,1.0,2026-02-19T23:16:51Z
user_00114,deal_00068,1.0,2026-02-17T03:16:51Z
user_00114,deal_00119,1.0,2026-02-25T07:16:51Z
user_00114,deal_00293,1.0,2026-03-29T14:16:51Z
user_00116,deal_00197,1.0,2026-01-31T10:16:51Z
user_00116,deal_00074,1.0,2026-03-17T20:16:51Z
user_00116,deal_00213,1.0,2026-03-25T04:16:51Z
user_00116,deal_00006,1.0,2026-03-02T08:16:51Z
user_00117,deal_00089,1.0,2025-12-30T08:16:51Z
user_00117,deal_00294,1.0,2026-01-08T22:16:51Z
user_00117,deal_00226,1.0,2026-02-15T07:16:51Z
user_00118,deal_00283,1.0,2026-02-10T21:16:51Z
user_00118,deal_00124,1.0,2026-02-23T21:16:51Z
user_00118,deal_00029,1.0,2025-12-28T19:16:51Z
user_00118,deal_00068,1.0,2026-03-05T00:16:51Z
user_00118,deal_00293,1.0,2026-01-05T14:16:51Z
user_00118,deal_00071,1.0,2026-02-12T21:16:51Z
user_00118,deal_00187,1.0,2026-03-01T08:16:51Z
user_00118,deal_00298,1.0,2026-01-25T23:16:51Z
user_00118,deal_00249,1.0,2026-04-02T03:16:51Z
user_00118,deal_00106,1.0,2025-12-05T22:16:51Z
user_00118,deal_00166,1.0,2026-02-13T15:16:51Z
user_00118,deal_00217,1.0,2026-02-21T20:16:51Z
user_00118,deal_00082,1.0,2026-01-06T11:16:51Z
user_00118,deal_00239,1.0,2026-03-21T19:16:51Z
user_00118,deal_00145,1.0,2026-01-12T01:16:51Z
user_00118,deal_00221,1.0,2025-12-15T23:16:51Z
user_00118,deal_00251,1.0,2026-01-14T16:16:51Z
user_00118,deal_00040,1.0,2025-12-15T04:16:51Z
user_00118,deal_00076,1.0,2026-02-20T04:16:51Z
user_00119,deal_00110,1.0,2026-02-18T05:16:51Z
user_00119,deal_00218,1.0,2026-01-01T03:16:51Z
user_00119,deal_00051,1.0,2026-03-02T06:16:51Z
user_00119,deal_00222,1.0,2026-03-30T12:16:51Z
user_00119,deal_00254,1.0,2026-01-14T10:16:51Z
user_00119,deal_00128,1.0,2026-03-26T17:16:51Z
user_00119,deal_00215,1.0,2026-01-09T06:16:51Z
user_00119,deal_00300,1.0,2026-01-16T16:16:51Z
user_00119,deal_00062,1.0,2026-03-18T14:16:51Z
user_00119,deal_00001,1.0,2026-03-19T10:16:51Z
user_00119,deal_00002,1.0,2025-12-14T17:16:51Z
user_00119,deal_00028,1.0,2026-03-18T00:16:51Z
user_00119,deal_00091,1.0,2026-01-08T16:16:51Z
user_00119,deal_00147,1.0,2026-01-21T07:16:51Z
user_00119,deal_00224,1.0,2025-12-10T09:16:51Z
user_00120,deal_00099,1.0,2025-12-26T02:16:51Z
user_00120,deal_00247,1.0,2026-03-02T07:16:51Z
user_00120,deal_00198,1.0,2025-12-25T10:16:51Z
user_00120,deal_00284,1.0,2026-02-27T11:16:51Z
user_00120,deal_00225,1.0,2026-02-14T00:16:51Z
user_00121,deal_00038,1.0,2026-02-05T14:16:51Z
user_00121,deal_00014,1.0,2026-03-01T09:16:51Z
user_00121,deal_00291,1.0,2026-03-30T10:16:51Z
user_00121,deal_00048,1.0,2026-03-24T18:16:51Z
user_00121,deal_00091,1.0,2025-12-31T04:16:51Z
user_00121,deal_00215,1.0,2025-12-24T22:16:51Z
user_00121,deal_00030,1.0,2026-03-31T21:16:51Z
user_00121,deal_00150,1.0,2026-03-14T16:16:51Z
user_00121,deal_00110,1.0,2026-01-12T12:16:51Z
user_00121,deal_00186,1.0,2025-12-05T11:16:51Z
user_00121,deal_00032,1.0,2026-01-08T00:16:51Z
user_00122,deal_00202,1.0,2026-02-17T02:16:51Z
user_00122,deal_00184,1.0,2026-01-06T03:16:51Z
user_00122,deal_00293,1.0,2026-02-11T11:16:51Z
user_00122,deal_00173,1.0,2026-01-12T16:16:51Z
user_00122,deal_00159,1.0,2026-03-23T01:16:51Z
user_00122,deal_00269,1.0,2026-01-25T02:16:51Z
user_00122,deal_00251,1.0,2026-03-23T22:16:51Z
user_00122,deal_00262,1.0,2025-12-27T03:16:51Z
user_00122,deal_00187,1.0,2026-01-11T06:16:51Z
user_00122,deal_00004,1.0,2026-03-11T19:16:51Z
user_00122,deal_00296,1.0,2026-03-29T00:16:51Z
user_00122,deal_00266,1.0,2026-01-09T06:16:51Z
user_00122,deal_00160,1.0,2026-02-23T14:16:51Z
user_00122,deal_00191,1.0,2026-02-13T09:16:51Z
user_00122,deal_00290,1.0,2026-01-12T14:16:51Z
user_00125,deal_00120,1.0,2025-12-23T13:16:51Z
user_00125,deal_00008,1.0,2026-03-29T00:16:51Z
user_00125,deal_00147,1.0,2026-03-19T06:16:51Z
user_00125,deal_00072,1.0,2025-12-20T16:16:51Z
user_00125,deal_00150,1.0,2026-01-07T20:16:51Z
user_00125,deal_00257,1.0,2026-02-03T15:16:51Z
user_00125,deal_00100,1.0,2025-12-12T19:16:51Z
user_00125,deal_00300,1.0,2026-03-14T13:16:51Z
user_00125,deal_00002,1.0,2026-01-19T05:16:51Z
user_00125,deal_00014,1.0,2025-12-06T10:16:51Z
user_00126,deal_00173,1.0,2026-01-03T16:16:51Z
user_00126,deal_00290,1.0,2026-03-18T12:16:51Z
user_00126,deal_00011,1.0,2026-03-11T16:16:51Z
user_00127,deal_00142,1.0,2025-12-21T17:16:51Z
user_00127,deal_00045,1.0,2026-03-06T10:16:51Z
user_00127,deal_00176,1.0,2025-12-22T06:16:51Z
user_00127,deal_00241,1.0,2026-02-08T02:16:51Z
user_00127,deal_00027,1.0,2025-12-20T13:16:51Z
user_00127,deal_00161,1.0,2026-01-07T00:16:51Z
user_00128,deal_00033,1.0,2026-04-03T12:16:51Z
user_00128,deal_00256,1.0,2026-03-12T10:16:51Z
user_00128,deal_00233,1.0,2026-01-02T16:16:51Z
user_00128,deal_00228,1.0,2026-01-18T03:16:51Z
user_00128,deal_00150,1.0,2026-02-08T14:16:51Z
user_00128,deal_00079,1.0,2025-12-20T21:16:51Z
user_00128,deal_00030,1.0,2026-01-05T08:16:51Z
user_00128,deal_00036,1.0,2026-03-08T08:16:51Z
user_00128,deal_00100,1.0,2026-01-12T04:16:51Z
user_00128,deal_00222,1.0,2026-01-26T22:16:51Z
user_00128,deal_00147,1.0,2026-02-10T05:16:51Z
user_00128,deal_00101,1.0,2025-12-04T07:16:51Z
user_00128,deal_00275,1.0,2026-01-14T14:16:51Z
user_00128,deal_00002,1.0,2026-03-29T17:16:51Z
user_00128,deal_00028,1.0,2026-03-10T14:16:51Z
user_00128,deal_00258,1.0,2026-01-29T17:16:51Z
user_00128,deal_00180,1.0,2026-03-22T16:16:51Z
user_00128,deal_00254,1.0,2025-12-19T03:16:51Z
user_00128,deal_00001,1.0,2026-02-17T23:16:51Z
user_00128,deal_00112,1.0,2026-04-02T19:16:51Z
user_00130,deal_00031,1.0,2026-03-27T19:16:51Z
user_00130,deal_00016,1.0,2026-03-12T07:16:51Z
user_00130,deal_00114,1.0,2025-12-24T12:16:51Z
user_00130,deal_00110,1.0,2026-01-30T20:16:51Z
user_00130,deal_00030,1.0,2026-03-20T10:16:51Z
user_00130,deal_00057,1.0,2025-12-10T05:16:51Z
user_00130,deal_00084,1.0,2025-12-31T22:16:51Z
user_00130,deal_00204,1.0,2026-01-17T18:16:51Z
user_00130,deal_00243,1.0,2026-02-20T23:16:51Z
user_00130,deal_00027,1.0,2026-03-08T13:16:51Z
user_00130,deal_00087,1.0,2026-01-07T02:16:51Z
user_00130,deal_00248,1.0,2026-03-05T09:16:51Z
user_00130,deal_00032,1.0,2026-02-21T05:16:51Z
user_00130,deal_00257,1.0,2026-03-22T05:16:51Z
user_00130,deal_00137,1.0,2025-12-29T23:16:51Z
user_00130,deal_00180,1.0,2025-12-13T06:16:51Z
user_00130,deal_00116,1.0,2026-02-14T05:16:51Z
user_00130,deal_00225,1.0,2026-03-24T21:16:51Z
user_00130,deal_00012,1.0,2026-01-18T21:16:51Z
user_00130,deal_00051,1.0,2026-03-27T23:16:51Z
user_00131,deal_00071,1.0,2025-12-22T16:16:51Z
user_00131,deal_00152,1.0,2026-01-15T07:16:51Z
user_00131,deal_00173,1.0,2026-01-19T19:16:51Z
user_00131,deal_00081,1.0,2025-12-15T05:16:51Z
user_00131,deal_00145,1.0,2026-03-22T23:16:51Z
user_00131,deal_00111,1.0,2025-12-14T20:16:51Z
user_00131,deal_00125,1.0,2026-01-31T06:16:51Z
user_00131,deal_00009,1.0,2026-01-17T21:16:51Z
user_00131,deal_00216,1.0,2025-12-16T22:16:51Z
user_00131,deal_00118,1.0,2026-02-27T12:16:51Z
user_00131,deal_00040,1.0,2025-12-30T23:16:51Z
user_00131,deal_00190,1.0,2025-12-30T05:16:51Z
user_00131,deal_00179,1.0,2026-03-03T02:16:51Z
user_00131,deal_00266,1.0,2026-02-06T18:16:51Z
user_00131,deal_00090,1.0,2026-03-05T18:16:51Z
user_00131,deal_00124,1.0,2026-03-14T18:16:51Z
user_00131,deal_00064,1.0,2025-12-10T12:16:51Z
user_00134,deal_00264,1.0,2026-03-18T01:16:51Z
user_00134,deal_00132,1.0,2026-02-25T05:16:51Z
user_00134,deal_00015,1.0,2026-01-11T10:16:51Z
user_00134,deal_00037,1.0,2026-03-31T21:16:51Z
user_00134,deal_00127,1.0,2026-01-08T03:16:51Z
user_00134,deal_00250,1.0,2026-03-13T14:16:51Z
user_00135,deal_00276,1.0,2026-01-03T00:16:51Z
user_00135,deal_00108,1.0,2026-03-11T01:16:51Z
user_00135,deal_00017,1.0,2026-01-12T22:16:51Z
user_00136,deal_00291,1.0,2026-02-16T11:16:51Z
user_00136,deal_00147,1.0,2026-03-20T00:16:51Z
user_00136,deal_00127,1.0,2026-02-15T22:16:51Z
user_00136,deal_00088,1.0,2026-01-14T11:16:51Z
user_00136,deal_00017,1.0,2026-02-16T01:16:51Z
user_00136,deal_00010,1.0,2026-03-11T16:16:51Z
user_00136,deal_00084,1.0,2026-01-21T14:16:51Z
user_00136,deal_00078,1.0,2026-03-25T19:16:51Z
user_00136,deal_00022,1.0,2026-01-03T06:16:51Z
user_00136,deal_00167,1.0,2026-03-17T02:16:51Z
user_00136,deal_00245,1.0,2026-03-03T19:16:51Z
user_00136,deal_00260,1.0,2026-03-19T16:16:51Z
user_00136,deal_00227,1.0,2026-01-31T13:16:51Z
user_00137,deal_00283,1.0,2026-02-04T17:16:51Z
user_00137,deal_00239,1.0,2026-02-14T15:16:51Z
user_00137,deal_00035,1.0,2026-01-05T10:16:51Z
user_00137,deal_00217,1.0,2026-03-09T22:16:51Z
user_00137,deal_00265,1.0,2026-03-23T10:16:51Z
user_00137,deal_00285,1.0,2026-02-12T07:16:51Z
user_00137,deal_00168,1.0,2026-02-26T10:16:51Z
user_00137,deal_00268,1.0,2026-03-21T07:16:51Z
user_00137,deal_00295,1.0,2026-02-27T09:16:51Z
user_00137,deal_00158,1.0,2026-01-04T08:16:51Z
user_00137,deal_00226,1.0,2026-01-30T08:16:51Z
user_00138,deal_00074,1.0,2026-03-17T21:16:51Z
user_00138,deal_00276,1.0,2026-02-17T23:16:51Z
user_00138,deal_00148,1.0,2026-02-05T13:16:51Z
user_00139,deal_00210,1.0,2026-01-11T02:16:51Z
user_00139,deal_00137,1.0,2026-02-09T18:16:51Z
user_00139,deal_00272,1.0,2026-02-18T16:16:51Z
user_00140,deal_00164,1.0,2026-01-04T15:16:51Z
user_00140,deal_00206,1.0,2025-12-23T08:16:51Z
user_00140,deal_00161,1.0,2026-03-14T05:16:51Z
user_00140,deal_00066,1.0,2026-03-20T11:16:51Z
user_00140,deal_00135,1.0,2026-02-21T18:16:51Z
user_00140,deal_00098,1.0,2026-03-17T22:16:51Z
user_00140,deal_00142,1.0,2026-03-01T01:16:51Z
user_00140,deal_00243,1.0,2026-03-11T06:16:51Z
user_00140,deal_00274,1.0,2026-01-21T14:16:51Z
user_00140,deal_00122,1.0,2026-03-29T15:16:51Z
user_00140,deal_00021,1.0,2026-02-22T01:16:51Z
user_00140,deal_00177,1.0,2026-03-16T01:16:51Z
user_00140,deal_00225,1.0,2026-02-04T19:16:51Z
user_00140,deal_00097,1.0,2026-03-13T19:16:51Z
user_00140,deal_00240,1.0,2026-02-24T09:16:51Z
user_00140,deal_00094,1.0,2025-12-07T12:16:51Z
user_00140,deal_00153,1.0,2026-02-10T21:16:51Z
user_00140,deal_00280,1.0,2025-12-26T08:16:51Z
user_00140,deal_00154,1.0,2026-02-04T02:16:51Z
user_00141,deal_00291,1.0,2026-02-05T01:16:51Z
user_00141,deal_00079,1.0,2026-03-23T02:16:51Z
user_00141,deal_00222,1.0,2026-03-26T17:16:51Z
user_00141,deal_00110,1.0,2026-01-11T06:16:51Z
user_00141,deal_00060,1.0,2026-01-18T20:16:51Z
user_00141,deal_00275,1.0,2026-03-06T04:16:51Z
user_00141,deal_00300,1.0,2026-03-09T12:16:51Z
user_00141,deal_00147,1.0,2026-03-23T19:16:51Z
user_00141,deal_00032,1.0,2025-12-15T22:16:51Z
user_00141,deal_00150,1.0,2026-01-06T15:16:51Z
user_00141,deal_00258,1.0,2026-03-22T20:16:51Z
user_00141,deal_00091,1.0,2026-02-12T06:16:51Z
user_00141,deal_00218,1.0,2026-01-31T02:16:51Z
user_00141,deal_00224,1.0,2026-01-15T17:16:51Z
user_00141,deal_00257,1.0,2026-01-28T11:16:51Z
user_00141,deal_00030,1.0,2025-12-07T15:16:51Z
user_00141,deal_00120,1.0,2026-02-16T00:16:51Z
user_00141,deal_00057,1.0,2026-03-15T14:16:51Z
user_00141,deal_00084,1.0,2025-12-14T23:16:51Z
user_00141,deal_00255,1.0,2026-02-15T00:16:51Z
user_00142,deal_00072,1.0,2026-01-17T10:16:51Z
user_00142,deal_00110,1.0,2026-03-16T06:16:51Z
user_00142,deal_00163,1.0,2026-02-23T21:16:51Z
user_00142,deal_00044,1.0,2025-12-12T20:16:51Z
user_00142,deal_00260,1.0,2026-02-20T10:16:51Z
user_00142,deal_00228,1.0,2025-12-04T18:16:51Z
user_00142,deal_00091,1.0,2025-12-28T00:16:51Z
user_00142,deal_00101,1.0,2026-03-23T12:16:51Z
user_00142,deal_00033,1.0,2026-02-09T16:16:51Z
user_00142,deal_00229,1.0,2025-12-07T04:16:51Z
user_00142,deal_00267,1.0,2026-02-09T07:16:51Z
user_00142,deal_00223,1.0,2026-01-21T22:16:51Z
user_00142,deal_00087,1.0,2026-01-02T18:16:51Z
user_00142,deal_00256,1.0,2025-12-28T08:16:51Z
user_00143,deal_00191,1.0,2026-02-02T09:16:51Z
user_00143,deal_00011,1.0,2026-01-09T15:16:51Z
user_00143,deal_00269,1.0,2025-12-10T03:16:51Z
user_00143,deal_00268,1.0,2026-02-09T07:16:51Z
user_00143,deal_00118,1.0,2026-01-30T14:16:51Z
user_00143,deal_00198,1.0,2026-01-11T05:16:51Z
user_00143,deal_00166,1.0,2026-03-31T09:16:51Z
user_00143,deal_00009,1.0,2025-12-27T04:16:51Z
user_00143,deal_00004,1.0,2026-01-30T10:16:51Z
user_00143,deal_00107,1.0,2026-01-16T13:16:51Z
user_00143,deal_00296,1.0,2026-02-15T18:16:51Z
user_00143,deal_00279,1.0,2026-01-31T18:16:51Z
user_00144,deal_00287,1.0,2026-03-24T20:16:51Z
user_00144,deal_00225,1.0,2026-03-09T16:16:51Z
user_00144,deal_00117,1.0,2026-03-11T09:16:51Z
user_00144,deal_00199,1.0,2026-01-17T07:16:51Z
user_00144,deal_00012,1.0,2026-01-24T02:16:51Z
user_00144,deal_00077,1.0,2025-12-13T02:16:51Z
user_00144,deal_00171,1.0,2025-12-18T15:16:51Z
user_00144,deal_00042,1.0,2025-12-22T03:16:51Z
user_00144,deal_00142,1.0,2026-02-27T15:16:51Z
user_00144,deal_00195,1.0,2026-01-03T14:16:51Z
user_00144,deal_00116,1.0,2026-02-16T09:16:51Z
user_00144,deal_00019,1.0,2026-01-24T18:16:51Z
user_00144,deal_00121,1.0,2026-02-17T08:16:51Z
user_00144,deal_00182,1.0,2026-04-02T08:16:51Z
user_00144,deal_00282,1.0,2026-01-27T03:16:51Z
user_00144,deal_00018,1.0,2026-02-14T21:16:51Z
user_00144,deal_00098,1.0,2026-02-10T02:16:51Z
user_00144,deal_00181,1.0,2025-12-07T07:16:51Z
user_00145,deal_00269,1.0,2025-12-07T10:16:51Z
user_00145,deal_00262,1.0,2026-03-20T08:16:51Z
user_00145,deal_00191,1.0,2025-12-06T12:16:51Z
user_00145,deal_00235,1.0,2026-02-01T01:16:51Z
user_00145,deal_00295,1.0,2026-02-22T14:16:51Z
user_00145,deal_00268,1.0,2026-02-16T08:16:51Z
user_00145,deal_00232,1.0,2025-12-19T22:16:51Z
user_00145,deal_00221,1.0,2025-12-10T17:16:51Z
user_00145,deal_00251,1.0,2026-01-27T02:16:51Z
user_00145,deal_00145,1.0,2026-03-11T14:16:51Z
user_00146,deal_00048,1.0,2026-03-23T23:16:51Z
user_00146,deal_00257,1.0,2026-01-05T09:16:51Z
user_00146,deal_00033,1.0,2026-03-25T12:16:51Z
user_00146,deal_00057,1.0,2025-12-24T21:16:51Z
user_00146,deal_00030,1.0,2025-12-27T23:16:51Z
user_00146,deal_00036,1.0,2026-03-29T06:16:51Z
user_00147,deal_00167,1.0,2025-12-24T13:16:51Z
user_00147,deal_00110,1.0,2026-01-15T05:16:51Z
user_00147,deal_00260,1.0,2026-01-28T18:16:51Z
user_00147,deal_00007,1.0,2026-03-26T09:16:51Z
user_00147,deal_00072,1.0,2025-12-19T18:16:51Z
